elapsed_time,id,time,alt,lat,lng,pressure,ohm,hum,co2,temp,rssi
0:32:17,1369,14:21:46,4209.30,69.343170,16.014168,58531.78,59407.97,9.0859,275.05,18.9688,-107
0:32:19,1370,14:21:49,4221.00,69.343521,16.014297,58462.59,58564.44,9.0937,275.05,18.9375,-110
0:32:21,1371,14:21:51,4229.20,69.343704,16.014284,58385.64,59407.97,9.2109,275.83,18.9219,-107
0:32:23,1372,14:21:53,4239.20,69.343925,16.014257,58313.36,59407.97,9.2344,277.12,18.8438,-111
0:32:25,1373,14:21:55,4246.80,69.344154,16.014334,58227.01,59407.97,9.2344,277.61,18.7813,-105
0:32:28,1374,14:21:57,4257.40,69.344345,16.014380,58140.00,60274.32,9.0937,277.27,18.7656,-107
0:32:30,1375,14:22:0,4268.20,69.344643,16.014423,58054.96,60274.32,8.8828,276.76,18.6875,-122
0:32:32,1376,14:22:2,4284.30,69.344856,16.014437,57949.81,60274.32,8.8047,277.63,18.6406,-107
0:32:34,1377,14:22:4,4295.60,69.345093,16.014540,57851.30,59407.97,8.8047,277.63,18.6406,-109
0:32:36,1378,14:22:6,4305.80,69.345329,16.014647,57755.83,59407.97,8.5859,276.61,18.6719,-107
0:32:41,1380,14:22:10,4324.70,69.345863,16.014633,57591.67,59407.97,8.0547,276.55,18.4688,-115
0:32:43,1381,14:22:13,4334.20,69.346176,16.014708,57506.71,60274.32,8.0234,275.90,18.3438,-115
0:32:45,1382,14:22:15,4348.10,69.346359,16.014767,57432.42,60274.32,7.9727,273.99,18.2500,-118
0:32:47,1383,14:22:17,4359.30,69.346565,16.014864,57336.85,60274.32,7.9727,273.19,18.1719,-119
0:32:49,1384,14:22:19,4368.50,69.346802,16.014914,57250.31,61164.41,7.9375,273.17,18.1250,-116
0:32:51,1385,14:22:21,4376.30,69.346992,16.014956,57147.86,62079.13,7.9805,274.37,18.0156,-111
0:32:54,1386,14:22:23,4385.90,69.347260,16.014904,57047.92,62079.13,8.0156,273.37,17.9531,-109
0:32:56,1387,14:22:26,4398.30,69.347687,16.014917,56985.65,61164.41,8.0234,272.95,17.9844,-111
0:32:58,1388,14:22:28,4408.20,69.347977,16.014914,56908.93,61164.41,7.9453,271.75,17.9063,-109
0:33:0,1389,14:22:30,4417.20,69.348190,16.014872,56833.75,61164.41,7.9414,269.74,17.7813,-114
0:33:2,1390,14:22:32,4431.10,69.348412,16.014936,56705.02,61164.41,7.9727,267.62,17.7656,-106
0:33:5,1391,14:22:34,4442.00,69.348602,16.015038,56631.07,61164.41,7.9102,266.08,17.7344,-106
0:33:7,1392,14:22:37,4451.00,69.348900,16.015217,56575.42,61164.41,7.8906,263.77,17.6406,-123
0:33:9,1393,14:22:39,4463.50,69.349113,16.015200,56509.98,61164.41,7.8906,263.77,17.6406,-113
0:33:13,1395,14:22:43,4482.10,69.349609,16.015297,56349.35,62079.13,7.9961,257.14,17.5313,-109
0:33:15,1396,14:22:45,4492.20,69.349815,16.015354,56256.36,62079.13,7.9805,255.92,17.5000,-122
0:33:18,1397,14:22:47,4506.90,69.350090,16.015360,56123.73,63019.71,8.1016,254.13,17.4688,-113
0:33:20,1398,14:22:50,4519.90,69.350494,16.015083,56045.85,63019.71,7.8828,258.36,17.3594,-110
0:33:22,1399,14:22:52,4533.70,69.350761,16.014902,55972.47,63019.71,7.6562,257.08,17.2188,-108
0:33:24,1400,14:22:54,4541.40,69.351051,16.014822,55907.62,63019.71,7.6562,257.08,17.2188,-119
0:33:26,1401,14:22:56,4550.20,69.351303,16.014771,55837.03,63987.16,7.5312,256.77,17.1719,-106
0:33:28,1402,14:22:58,4559.40,69.351570,16.014832,55754.40,63987.16,7.5078,255.25,17.0625,-113
0:33:31,1403,14:23:1,4570.40,69.351913,16.014868,55657.23,64982.63,7.5078,255.77,17.0156,-116
0:33:33,1404,14:23:3,4582.90,69.352127,16.014887,55604.54,64982.63,7.5547,254.88,16.9688,-129
0:33:35,1405,14:23:5,4592.00,69.352371,16.014917,55537.84,64982.63,7.5859,253.54,16.9219,-113
0:33:37,1406,14:23:7,4599.60,69.352661,16.014887,55477.25,66007.36,7.6133,251.48,16.8438,-114
0:33:39,1407,14:23:9,4607.70,69.352928,16.014967,55400.22,66007.36,7.5977,250.58,16.8281,-110
0:33:42,1408,14:23:11,4617.10,69.353165,16.015018,55322.53,66007.36,7.5977,250.58,16.8281,-114
0:33:44,1409,14:23:14,4625.60,69.353561,16.015020,55261.24,67062.63,7.6406,249.73,16.8281,-116
0:33:48,1411,14:23:18,4646.30,69.354111,16.014980,55112.47,68149.96,7.5430,249.03,16.7188,-116
0:33:50,1412,14:23:20,4656.10,69.354362,16.014984,55027.85,67062.63,7.5430,248.94,16.7031,-118
0:33:52,1413,14:23:22,4666.70,69.354584,16.014982,54946.21,67062.63,7.5117,249.47,16.6406,-108
0:33:55,1414,14:23:24,4675.00,69.354828,16.015015,54855.22,68149.96,7.5742,251.27,16.6094,-109
0:33:57,1415,14:23:27,4690.00,69.355232,16.014996,54777.09,68149.96,7.6016,252.05,16.5313,-115
0:33:59,1416,14:23:29,4702.30,69.355507,16.015038,54680.74,68149.96,7.6016,252.05,16.5313,-110
0:34:1,1417,14:23:31,4711.80,69.355751,16.015127,54595.84,69270.82,7.5195,252.29,16.3906,-111
0:34:3,1418,14:23:33,4720.20,69.356018,16.015078,54528.08,68149.96,7.6758,251.55,16.3438,-115
0:34:6,1419,14:23:35,4729.50,69.356255,16.015085,54445.03,68149.96,7.7227,250.30,16.3594,-129
0:34:10,1421,14:23:40,4753.80,69.356834,16.015236,54276.45,70426.52,7.9648,249.12,16.2031,-119
0:34:12,1422,14:23:42,4766.30,69.357079,16.015236,54193.80,70426.52,8.1094,248.03,16.1719,-111
0:34:14,1423,14:23:44,4775.80,69.357338,16.015362,54131.28,70426.52,8.2109,247.19,16.0781,-110
0:34:16,1424,14:23:46,4785.50,69.357613,16.015360,54061.39,69270.82,8.2109,247.19,16.0781,-116
0:34:21,1426,14:23:51,4806.70,69.358246,16.015362,53916.15,69270.82,8.1641,246.19,15.9609,-110
0:34:23,1427,14:23:53,4820.30,69.358513,16.015394,53830.33,68149.96,8.0000,247.88,15.8984,-109
0:34:25,1428,14:23:55,4829.10,69.358757,16.015369,53768.07,68149.96,7.9531,248.18,15.7891,-110
0:34:27,1429,14:23:57,4838.20,69.359039,16.015444,53689.47,68149.96,7.7773,248.22,15.7266,-106
0:34:29,1430,14:23:59,4848.40,69.359314,16.015493,53618.48,68149.96,7.6211,246.89,15.6875,-108
0:34:32,1431,14:24:1,4859.80,69.359543,16.015499,53537.04,67062.63,7.6211,246.89,15.6875,-107
0:34:34,1432,14:24:4,4873.80,69.359909,16.015543,53458.83,68149.96,7.4922,246.38,15.6016,-108
0:34:36,1433,14:24:6,4881.30,69.360176,16.015484,53392.91,68149.96,7.3320,245.74,15.5469,-119
0:34:38,1434,14:24:8,4890.90,69.360420,16.015537,53326.50,67062.63,7.2695,245.46,15.5312,-105
0:34:40,1435,14:24:10,4899.50,69.360657,16.015606,53250.56,67062.63,7.2070,245.02,15.4922,-108
0:34:43,1436,14:24:12,4909.80,69.360924,16.015678,53185.73,68149.96,7.2500,246.04,15.4062,-112
0:34:45,1437,14:24:15,4916.70,69.361290,16.015812,53109.96,67062.63,7.1367,246.77,15.3047,-113
0:34:47,1438,14:24:17,4926.90,69.361511,16.015806,53044.51,67062.63,7.1211,245.59,15.2969,-107
0:34:49,1439,14:24:19,4933.40,69.361778,16.015862,52976.93,66007.36,7.0117,244.61,15.2734,-104
0:34:53,1441,14:24:23,4952.10,69.362305,16.015902,52819.95,67062.63,6.8516,244.89,15.1328,-107
0:34:56,1442,14:24:25,4957.90,69.362587,16.015917,52767.21,67062.63,6.8320,243.85,15.0625,-112
0:34:58,1443,14:24:28,4971.50,69.362953,16.015903,52691.66,67062.63,6.7656,244.32,15.0391,-108
0:35:0,1444,14:24:30,4980.30,69.363235,16.015825,52624.68,69270.82,6.7656,244.25,15.0234,-105
0:35:2,1445,14:24:32,4988.90,69.363525,16.015816,52560.17,69270.82,6.7812,243.14,14.9766,-116
0:35:4,1446,14:24:34,4997.00,69.363762,16.015793,52502.62,70426.52,6.8086,242.98,14.8984,-113
0:35:6,1447,14:24:36,5004.80,69.364014,16.015755,52434.83,71619.10,6.8086,242.98,14.8984,-116
0:35:9,1448,14:24:39,5015.70,69.364380,16.015862,52366.82,71619.10,6.8711,242.37,14.8516,-107
0:35:11,1449,14:24:41,5029.50,69.364655,16.015905,52289.31,71619.10,6.9180,242.52,14.8203,-113
0:35:13,1450,14:24:43,5040.10,69.364929,16.016029,52220.96,71619.10,6.9961,242.69,14.7578,-107
0:35:15,1451,14:24:45,5048.40,69.365211,16.016024,52147.83,71619.10,7.0859,242.83,14.6875,-114
0:35:17,1452,14:24:47,5055.70,69.365501,16.016048,52075.51,71619.10,7.1016,244.23,14.6953,-115
0:35:20,1453,14:24:49,5067.00,69.365784,16.016094,51999.46,70426.52,7.1133,243.85,14.6250,-105
0:35:22,1454,14:24:52,5077.80,69.366196,16.016026,51923.33,70426.52,7.1445,244.27,14.5547,-124
0:35:26,1456,14:24:56,5101.10,69.366707,16.016033,51771.77,70426.52,7.0781,244.13,14.4141,-118
0:35:28,1457,14:24:58,5108.20,69.367012,16.016018,51692.11,70426.52,7.1094,244.20,14.4219,-108
0:35:30,1458,14:25:0,5118.30,69.367264,16.016123,51625.52,70426.52,7.0781,243.80,14.3828,-107
0:35:33,1459,14:25:2,5128.90,69.367500,16.016115,51557.66,70426.52,7.2461,243.08,14.3672,-107
0:35:35,1460,14:25:5,5143.20,69.367897,16.016150,51474.19,71619.10,7.2930,242.81,14.3125,-113
0:35:37,1461,14:25:7,5152.20,69.368179,16.016144,51409.47,72849.94,7.3867,242.47,14.2422,-112
0:35:39,1462,14:25:9,5161.30,69.368454,16.016201,51327.02,74121.30,7.3867,242.47,14.2422,-108
0:35:41,1463,14:25:11,5172.20,69.368713,16.016249,51251.39,72849.94,7.5273,242.29,14.2109,-106
0:35:44,1464,14:25:13,5182.30,69.368950,16.016159,51181.23,72849.94,7.5547,241.30,14.2031,-116
0:35:46,1465,14:25:16,5191.80,69.369331,16.016232,51105.35,72849.94,7.5039,241.33,14.1016,-126
0:35:48,1466,14:25:18,5206.90,69.369606,16.016199,51025.75,74121.30,7.4727,241.40,13.9922,-108
0:35:50,1467,14:25:20,5213.70,69.369858,16.016285,50965.15,75434.96,7.5586,241.16,13.8047,-112
0:35:52,1468,14:25:22,5221.80,69.370125,16.016247,50894.23,76793.17,7.5742,239.85,13.7500,-110
0:35:54,1469,14:25:24,5231.50,69.370399,16.016169,50812.34,78198.24,7.5742,239.85,13.7500,-109
0:35:57,1470,14:25:26,5240.20,69.370636,16.016201,50746.23,79652.63,7.6172,239.36,13.6797,-115
0:35:59,1471,14:25:29,5248.10,69.371033,16.016121,50669.97,81158.97,7.7422,238.35,13.6328,-108
0:36:1,1472,14:25:31,5262.60,69.371307,16.016039,50590.79,82720.08,7.7070,238.53,13.5625,-128
0:36:3,1473,14:25:33,5272.00,69.371552,16.016058,50522.28,82720.08,7.7227,237.76,13.5234,-106
0:36:5,1474,14:25:35,5283.20,69.371834,16.016022,50435.85,84338.82,7.7500,236.74,13.4531,-107
0:36:7,1475,14:25:37,5293.90,69.372139,16.015997,50367.16,84338.82,7.7344,236.92,13.4062,-109
0:36:10,1476,14:25:40,5303.20,69.372551,16.015902,50302.69,86018.80,7.7773,236.93,13.3203,-108
0:36:12,1477,14:25:42,5317.70,69.372787,16.015860,50227.20,86018.80,7.7773,236.93,13.3203,-116
0:36:14,1478,14:25:44,5328.20,69.373085,16.015806,50149.60,86018.80,7.7734,236.54,13.2656,-104
0:36:16,1479,14:25:46,5337.60,69.373344,16.015812,50089.08,86018.80,7.7266,235.98,13.2187,-107
0:36:18,1480,14:25:48,5345.70,69.373657,16.015736,50007.47,87763.55,7.8047,235.86,13.1797,-109
0:36:21,1481,14:25:50,5356.50,69.373947,16.015623,49938.96,87763.55,7.8008,234.87,13.0859,-107
0:36:23,1482,14:25:53,5366.00,69.374367,16.015575,49887.62,89576.48,7.8594,235.53,12.9844,-107
0:36:25,1483,14:25:55,5379.40,69.374641,16.015566,49804.39,86018.80,7.8125,235.82,12.9844,-108
0:36:27,1484,14:25:57,5388.50,69.374947,16.015421,49733.73,86018.80,7.8125,235.82,12.9844,-107
0:36:29,1485,14:25:59,5398.00,69.375229,16.015354,49672.44,86018.80,7.7500,236.61,12.9687,-125
0:36:31,1486,14:26:1,5407.60,69.375526,16.015284,49602.01,87763.55,7.7305,236.45,12.8672,-130
0:36:34,1487,14:26:3,5417.90,69.375824,16.015211,49528.09,87763.55,7.8047,235.76,12.8281,-108
0:36:36,1488,14:26:6,5431.70,69.376266,16.015127,49460.04,87763.55,7.8398,234.75,12.7891,-108
0:36:38,1489,14:26:8,5442.60,69.376541,16.015011,49384.00,86018.80,7.9336,234.09,12.7578,-110
0:36:40,1490,14:26:10,5452.40,69.376862,16.014959,49313.47,86018.80,7.8828,233.63,12.6875,-113
0:36:42,1491,14:26:12,5462.40,69.377136,16.014841,49241.93,84338.82,7.9141,233.49,12.6953,-112
0:36:45,1492,14:26:14,5474.10,69.377403,16.014793,49172.49,84338.82,7.9141,233.49,12.6953,-104
0:36:47,1493,14:26:17,5483.80,69.377876,16.014671,49111.61,84338.82,7.8477,233.79,12.6406,-108
0:36:49,1494,14:26:19,5499.50,69.378159,16.014656,49025.54,84338.82,7.8633,234.73,12.5547,-110
0:36:51,1495,14:26:21,5509.00,69.378433,16.014511,48961.90,84338.82,7.6992,235.20,12.5000,-106
0:36:53,1496,14:26:23,5517.80,69.378693,16.014500,48883.50,84338.82,7.6055,234.83,12.4141,-116
0:36:58,1498,14:26:27,5535.30,69.379234,16.014240,48741.26,86018.80,7.5078,233.80,12.3437,-116
0:37:0,1499,14:26:30,5544.50,69.379616,16.014143,48675.06,87763.55,7.5078,233.80,12.3437,-108
0:37:2,1500,14:26:32,5559.10,69.379898,16.014135,48600.59,87763.55,7.4609,233.47,12.2891,-115
0:37:4,1501,14:26:34,5565.20,69.380150,16.013933,48537.77,87763.55,7.4414,233.95,12.2031,-112
0:37:6,1502,14:26:36,5572.30,69.380432,16.013884,48460.66,87763.55,7.4531,233.61,12.1172,-115
0:37:8,1503,14:26:38,5581.70,69.380692,16.013794,48388.74,87763.55,7.4727,233.28,12.0859,-106
0:37:11,1504,14:26:40,5592.30,69.380951,16.013636,48327.47,87763.55,7.4375,232.94,12.0781,-115
0:37:13,1505,14:26:43,5608.40,69.381378,16.013557,48249.29,89576.48,7.4687,232.35,11.9922,-114
0:37:15,1506,14:26:45,5619.30,69.381668,16.013552,48177.10,89576.48,7.4180,231.11,11.9375,-113
0:37:17,1507,14:26:47,5629.70,69.381920,16.013411,48112.71,89576.48,7.4180,231.11,11.9375,-112
0:37:19,1508,14:26:49,5636.90,69.382187,16.013386,48037.52,89576.48,7.4766,230.76,11.8203,-105
0:37:22,1509,14:26:51,5647.30,69.382423,16.013311,47951.60,89576.48,7.4766,230.63,11.7891,-107
0:37:24,1510,14:26:54,5657.00,69.382797,16.013123,47885.98,87763.55,7.4570,230.94,11.6797,-112
0:37:26,1511,14:26:56,5672.20,69.383087,16.013002,47816.71,89576.48,7.4375,230.19,11.6406,-107
0:37:28,1512,14:26:58,5683.10,69.383385,16.012915,47737.11,87763.55,7.4062,229.42,11.5781,-116
0:37:30,1513,14:27:0,5695.40,69.383629,16.012840,47657.11,89576.48,7.4844,229.22,11.5703,-110
0:37:32,1514,14:27:2,5704.30,69.383904,16.012678,47606.13,87763.55,7.4844,229.22,11.5703,-110
0:37:35,1515,14:27:4,5713.90,69.384140,16.012646,47519.58,89576.48,7.4844,229.22,11.5703,-112
0:37:37,1516,14:27:7,5723.40,69.384544,16.012569,47452.10,91462.05,7.5742,227.84,11.4219,-113
0:37:39,1517,14:27:9,5738.00,69.384827,16.012398,47385.39,91462.05,7.5273,226.95,11.3984,-106
0:37:41,1518,14:27:11,5748.40,69.385101,16.012247,47305.95,93424.52,7.4102,226.63,11.3281,-114
0:37:43,1519,14:27:13,5759.00,69.385345,16.012224,47235.25,95468.66,7.3789,226.32,11.2500,-111
0:37:45,1520,14:27:15,5766.90,69.385597,16.012051,47169.14,97599.91,7.4258,226.45,11.1953,-108
0:37:48,1521,14:27:18,5776.10,69.386009,16.011923,47091.77,97599.91,7.4375,225.89,11.1250,-111
0:37:50,1522,14:27:20,5791.20,69.386276,16.011890,47015.57,99823.92,7.5117,225.96,11.1016,-114
0:37:56,1525,14:27:26,5819.80,69.387100,16.011595,46802.18,104575.02,7.4336,226.55,11.0000,-113
0:37:59,1526,14:27:28,5829.70,69.387398,16.011484,46745.32,107116.16,7.3867,225.73,10.9453,-109
0:38:1,1527,14:27:31,5837.40,69.387794,16.011398,46656.48,107116.16,7.3516,225.25,10.9297,-132
0:38:3,1528,14:27:33,5853.00,69.388054,16.011414,46592.99,109778.66,7.3203,224.61,10.8750,-111
0:38:5,1529,14:27:35,5861.60,69.388329,16.011271,46522.64,107116.16,7.2695,224.57,10.8281,-111
0:38:7,1530,14:27:37,5871.80,69.388596,16.011211,46444.15,109778.66,7.2695,224.57,10.8281,-114
0:38:9,1531,14:27:39,5882.50,69.388847,16.011196,46377.96,109778.66,7.2383,224.29,10.7266,-109
0:38:12,1532,14:27:41,5892.70,69.389122,16.011053,46308.20,109778.66,7.2031,223.58,10.6719,-124
0:38:14,1533,14:27:44,5906.10,69.389519,16.010954,46231.65,109778.66,7.1406,223.05,10.6719,-112
0:38:16,1534,14:27:46,5915.70,69.389763,16.010988,46159.39,109778.66,7.1250,222.77,10.6328,-108
0:38:18,1535,14:27:48,5924.30,69.390030,16.010847,46099.57,109778.66,7.1367,222.88,10.6016,-108
0:38:20,1536,14:27:50,5933.90,69.390274,16.010857,46024.10,109778.66,7.1211,223.71,10.4922,-114
0:38:23,1537,14:27:52,5944.10,69.390526,16.010880,45953.46,109778.66,7.1211,223.71,10.4922,-108
0:38:25,1538,14:27:55,5956.10,69.390938,16.010874,45881.83,109778.66,7.0703,223.28,10.4219,-113
0:38:27,1539,14:27:57,5971.50,69.391197,16.010895,45803.84,109778.66,7.0391,223.46,10.4062,-108
0:38:29,1540,14:27:59,5981.80,69.391434,16.010843,45732.04,109778.66,6.9531,223.30,10.3203,-120
0:38:31,1541,14:28:1,5989.50,69.391685,16.010944,45662.84,109778.66,7.0000,223.00,10.2031,-108
0:38:33,1542,14:28:3,5998.90,69.391922,16.010849,45592.82,107116.16,7.0469,222.58,10.1328,-113
0:38:36,1543,14:28:5,6008.40,69.392181,16.010786,45515.88,107116.16,6.9961,222.20,10.1328,-116
0:38:38,1544,14:28:8,6018.30,69.392548,16.010798,45449.09,107116.16,6.9180,221.92,10.0391,-106
0:38:40,1545,14:28:10,6032.50,69.392815,16.010839,45389.35,107116.16,6.9180,221.92,10.0391,-125
0:38:44,1547,14:28:14,6050.80,69.393295,16.010958,45243.56,112570.80,6.9727,221.24,9.8828,-108
0:38:46,1548,14:28:16,6060.20,69.393547,16.010902,45154.15,112570.80,7.0039,220.98,9.8281,-111
0:38:49,1549,14:28:18,6070.20,69.393791,16.010941,45084.81,112570.80,7.0156,219.94,9.7422,-106
0:38:51,1550,14:28:21,6088.00,69.394135,16.011097,45020.85,115502.58,7.0859,218.21,9.5781,-110
0:38:53,1551,14:28:23,6097.90,69.394386,16.011036,44943.61,121829.11,7.1641,217.50,9.4922,-107
0:38:55,1552,14:28:25,6108.60,69.394638,16.011000,44858.70,121829.11,7.1641,217.50,9.4922,-126
0:38:57,1553,14:28:27,6119.90,69.394890,16.011122,44790.89,121829.11,7.1289,216.89,9.3984,-107
0:39:0,1554,14:28:29,6131.80,69.395157,16.011122,44737.43,121829.11,7.1445,216.13,9.2969,-108
0:39:2,1555,14:28:32,6140.90,69.395561,16.011190,44648.59,121829.11,7.1875,214.67,9.2578,-111
0:39:4,1556,14:28:34,6156.30,69.395790,16.011312,44575.60,121829.11,7.1562,213.22,9.2266,-107
0:39:6,1557,14:28:36,6165.10,69.396057,16.011251,44518.16,121829.11,7.1875,212.70,9.2031,-109
0:39:8,1558,14:28:38,6173.50,69.396278,16.011402,44453.56,121829.11,7.1562,211.63,9.2031,-114
0:39:10,1559,14:28:40,6183.70,69.396538,16.011393,44381.14,121829.11,7.1211,211.96,9.1875,-127
0:39:13,1560,14:28:42,6194.00,69.396820,16.011440,44308.36,121829.11,7.1211,211.96,9.1875,-106
0:39:15,1561,14:28:45,6207.20,69.397179,16.011509,44250.43,121829.11,7.0937,211.65,9.1562,-108
0:39:17,1562,14:28:47,6220.10,69.397430,16.011559,44185.12,121829.11,7.0469,210.47,9.1562,-115
0:39:19,1563,14:28:49,6232.50,69.397713,16.011555,44105.85,125248.84,6.9961,209.31,9.0859,-107
0:39:21,1564,14:28:51,6242.80,69.397942,16.011652,44041.69,125248.84,6.8945,209.38,8.9062,-106
0:39:24,1565,14:28:53,6252.10,69.398224,16.011673,43973.76,125248.84,6.8281,209.02,8.8047,-106
0:39:26,1566,14:28:56,6261.70,69.398605,16.011759,43904.73,125248.84,6.8437,207.34,8.7656,-112
0:39:28,1567,14:28:58,6276.80,69.398834,16.011803,43831.29,128858.53,6.8437,207.34,8.7656,-110
0:39:30,1568,14:29:0,6284.50,69.399147,16.011835,43772.97,125248.84,6.8086,205.84,8.7187,-107
0:39:32,1569,14:29:2,6295.10,69.399376,16.011869,43704.04,125248.84,6.8281,205.13,8.7344,-120
0:39:34,1570,14:29:4,6305.70,69.399628,16.011923,43623.95,125248.84,6.7773,203.12,8.6797,-106
0:39:37,1571,14:29:6,6317.40,69.399925,16.011961,43564.21,125248.84,6.7109,203.97,8.5469,-107
0:39:39,1572,14:29:9,6326.70,69.400276,16.012060,43507.89,121829.11,6.6797,203.48,8.4766,-124
0:39:41,1573,14:29:11,6341.70,69.400513,16.012054,43429.39,125248.84,6.6289,202.12,8.3906,-107
0:39:43,1574,14:29:13,6352.10,69.400787,16.012127,43367.82,118584.73,6.5781,201.46,8.3906,-109
0:39:45,1575,14:29:15,6359.80,69.401031,16.012060,43303.47,115502.58,6.5781,201.46,8.3906,-110
0:39:47,1576,14:29:17,6370.00,69.401314,16.012194,43245.93,115502.58,6.5469,201.00,8.3359,-118
0:39:50,1577,14:29:19,6380.10,69.401566,16.012243,43171.52,115502.58,6.4375,200.05,8.3125,-107
0:39:52,1578,14:29:22,6395.50,69.401970,16.012199,43117.41,115502.58,6.3906,200.59,8.2578,-111
0:39:54,1579,14:29:24,6402.00,69.402214,16.012165,43058.61,115502.58,6.3242,200.16,8.1953,-119
0:39:56,1580,14:29:26,6414.30,69.402473,16.012201,42979.83,115502.58,6.3047,200.63,8.1406,-118
0:39:58,1581,14:29:28,6424.00,69.402756,16.012152,42920.26,115502.58,6.2891,201.26,8.0937,-112
0:40:1,1582,14:29:30,6433.40,69.402992,16.012253,42846.86,118584.73,6.2891,201.26,8.0937,-120
0:40:3,1583,14:29:33,6442.70,69.403397,16.012245,42785.20,118584.73,6.2422,201.27,8.0391,-112
0:40:5,1584,14:29:35,6458.80,69.403687,16.012209,42727.52,121829.11,6.2227,200.99,8.0078,-113
0:40:7,1585,14:29:37,6467.60,69.403931,16.012287,42662.84,125248.84,6.2539,201.17,7.9687,-110
0:40:9,1586,14:29:39,6478.60,69.404190,16.012352,42590.93,125248.84,6.2187,201.18,7.8711,-126
0:40:11,1587,14:29:41,6489.30,69.404488,16.012333,42522.13,125248.84,6.1719,201.63,7.8125,-111
0:40:14,1588,14:29:43,6499.80,69.404747,16.012320,42475.49,125248.84,6.1680,200.73,7.7422,-130
0:40:16,1589,14:29:46,6507.20,69.405144,16.012302,42396.69,125248.84,6.1797,200.19,7.7031,-109
0:40:18,1590,14:29:48,6523.30,69.405449,16.012306,42339.12,125248.84,6.1797,200.19,7.7031,-107
0:40:20,1591,14:29:50,6531.80,69.405716,16.012325,42275.99,125248.84,6.1953,199.56,7.6445,-111
0:40:24,1593,14:29:54,6550.60,69.406258,16.012316,42138.82,132674.41,6.1875,198.66,7.4492,-111
0:40:29,1595,14:29:59,6573.80,69.406929,16.012281,42024.77,128858.53,6.1797,198.20,7.2461,-114
0:40:31,1596,14:30:1,6584.10,69.407211,16.012304,41947.42,128858.53,6.1797,197.22,7.2461,-109
0:40:33,1597,14:30:3,6595.90,69.407463,16.012342,41890.55,128858.53,6.1797,197.22,7.2461,-111
0:40:35,1598,14:30:5,6602.70,69.407761,16.012407,41837.06,128858.53,6.2461,196.59,7.2187,-107
0:40:38,1599,14:30:7,6612.60,69.408005,16.012417,41765.20,128858.53,6.1953,196.03,7.1484,-109
0:40:40,1600,14:30:10,6622.80,69.408401,16.012430,41707.70,132674.41,6.2422,194.45,7.0898,-110
0:40:42,1601,14:30:12,6637.10,69.408714,16.012459,41652.39,128858.53,6.2578,194.61,7.0898,-108
0:40:44,1602,14:30:14,6646.80,69.408951,16.012480,41588.58,128858.53,6.2695,194.73,7.0195,-120
0:40:46,1603,14:30:16,6656.30,69.409195,16.012518,41525.39,132674.41,6.3125,194.37,6.9219,-113
0:40:48,1604,14:30:18,6666.40,69.409477,16.012569,41466.08,132674.41,6.3008,194.12,6.8945,-113
0:40:51,1605,14:30:20,6674.10,69.409714,16.012550,41405.98,132674.41,6.3008,194.12,6.8945,-107
0:40:53,1606,14:30:23,6687.00,69.410095,16.012550,41345.05,132674.41,6.3398,193.30,6.7656,-125
0:40:55,1607,14:30:25,6695.00,69.410385,16.012602,41279.60,132674.41,6.3359,192.86,6.6797,-118
0:40:57,1608,14:30:27,6701.00,69.410606,16.012581,41224.12,128858.53,6.3359,192.05,6.6406,-107
0:40:59,1609,14:30:29,6710.20,69.410896,16.012672,41161.67,132674.41,6.3477,191.70,6.6133,-108
0:41:2,1610,14:30:31,6719.20,69.411156,16.012732,41099.78,132674.41,6.3320,191.34,6.5391,-109
0:41:4,1611,14:30:34,6729.50,69.411530,16.012724,41055.36,132674.41,6.3320,191.34,6.5391,-118
0:41:8,1613,14:30:38,6751.30,69.412079,16.012823,40920.37,132674.41,6.4062,190.91,6.4102,-111
0:41:10,1614,14:30:40,6761.10,69.412323,16.012787,40864.83,132674.41,6.3750,190.55,6.3828,-109
0:41:12,1615,14:30:42,6769.00,69.412605,16.012894,40813.67,136714.66,6.4492,190.47,6.3555,-118
0:41:15,1616,14:30:44,6777.60,69.412842,16.012886,40728.11,141000.14,6.4297,189.90,6.3008,-116
0:41:17,1617,14:30:47,6788.40,69.413254,16.012859,40664.91,145553.30,6.4609,190.11,6.1719,-118
0:41:19,1618,14:30:49,6803.10,69.413574,16.012873,40606.98,145553.30,6.4609,189.66,6.0742,-108
0:41:21,1619,14:30:51,6811.30,69.413834,16.012920,40536.93,145553.30,6.4609,189.66,6.0742,-108
0:41:23,1620,14:30:53,6821.00,69.414070,16.012955,40481.10,141000.14,6.3906,188.72,5.9609,-113
0:41:25,1621,14:30:55,6829.00,69.414360,16.012909,40424.33,141000.14,6.4687,188.18,5.9453,-112
0:41:28,1622,14:30:57,6838.50,69.414612,16.013023,40362.18,145553.30,6.3672,186.94,5.8164,-127
0:41:30,1623,14:31:0,6853.60,69.415024,16.012993,40301.44,145553.30,6.4023,186.72,5.8320,-127
0:41:34,1625,14:31:4,6868.60,69.415565,16.012936,40178.91,145553.30,6.3633,185.72,5.7031,-118
0:41:36,1626,14:31:6,6878.90,69.415840,16.012831,40101.29,145553.30,6.3633,185.72,5.7031,-108
0:41:41,1628,14:31:11,6901.50,69.416573,16.012684,39994.83,145553.30,6.3828,185.61,5.6328,-110
